Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,staircase.thisTrialN,staircase.stepSize,staircase.intensity,thisRow.t,notes,instr.started,instructions.started,ready.started,instr.stopped,ready.keys,ready.rt,ready.duration,contrast.started,ISI_2.started,target_2.started,fixation_2.started,noise_2.started,target_2.stopped,resp_2.started,noise_2.stopped,contrast.stopped,staircase.response,resp_2.rt,resting.started,Rest.started,ready_2.started,Rest.stopped,resting.stopped,ready_2.keys,ready_2.rt,ready_2.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,37,0.00115443,0.014795449999999996,51.72694633400533,,,,,,,,,51.72192195900425,0.00014370899589266628,52.22783316699497,52.22783316699497,52.50975949999702,52.52600141700532,52.66015254199738,52.80782779199944,52.99611704199924,1,-14.25718908298586,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,38,0.00115443,0.014795449999999996,53.0085592920077,,,,,,,,,52.99621454199951,0.00011916601215489209,53.50208891699731,53.50208891699731,53.794513125001686,53.797424749995116,53.945052916998975,54.08175554200716,54.28060533400276,1,-14.259776581995538,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,39,0.00115443,0.014795449999999996,54.283264416997554,,,,,,,,,54.280724124997505,0.0001487500121584162,54.787064208998345,54.787064208998345,55.06844283400278,55.084860750008374,55.218953500007046,55.366514167006244,55.45096441700298,1,-14.363420583002153,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,40,0.00115443,0.013641019999999997,55.45326833400759,,,,,,,,,55.45109237500583,0.00013129199214745313,55.95646858400141,55.95646858400141,56.23961054200481,56.252909959002864,56.389371708995895,56.5371498750028,56.75497137500497,1,-14.230326165998122,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,41,0.00115443,0.013641019999999997,56.75892550000572,,,,,,,,,56.755055959001766,0.00012008300109300762,57.26107150000462,57.26107150000462,57.54410316700523,57.55711091699777,57.69390116700379,57.84160220899503,58.10988499999803,1,-14.18526329100132,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,42,0.00115443,0.013641019999999997,58.115066041995306,,,,,,,,,58.11000745900674,0.00014945899602025747,58.61606691700581,58.61606691700581,58.89800179199665,58.914361333998386,59.04885116699734,59.19608866699855,59.31676679200609,1,-14.326006998991943,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,43,0.00115443,0.012486589999999997,59.329843041996355,,,,,,,,,59.316870624999865,0.00012554200657177716,59.82256241700088,59.82256241700088,60.1158201250073,60.1183489170071,60.25217516699922,60.40291454200633,60.718903458997374,0,-14.13276029098779,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,44,0.00115443,0.013641019999999997,60.72425949999888,,,,,,,,,60.71903100000054,0.00014845900295767933,61.224912459001644,61.224912459001644,61.50700333400164,61.523037209000904,61.657234917001915,61.805027709007845,62.07352245900256,1,-14.18817145799403,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,45,0.00115443,0.013641019999999997,62.078930542003945,,,,,,,,,62.0736403750052,0.0001470829884056002,62.590272208995884,62.590272208995884,62.861275000002934,62.87769112500246,63.01179437500832,63.159497625005315,63.3475448340032,1,-14.257727415999398,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,46,0.00115443,0.013641019999999997,63.3600769170007,,,,,,,,,63.34764591700514,0.00012149999383836985,63.85340829200868,63.85340829200868,64.14604512500227,64.14845533399784,64.2965617919981,64.43315262500255,64.61540366700501,1,-14.286047665998922,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,47,0.00115443,0.012486589999999997,64.6204805419984,,,,,,,,,64.61552779200429,0.00014666699280496687,65.12143724999623,65.12143724999623,65.40317883400712,65.42010833400127,65.55479562500841,65.70134579199657,65.93647404199874,1,-14.214931166003225,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,48,0.00115443,0.012486589999999997,65.94153458399524,,,,,,,,,65.9365918340045,0.00016166700515896082,66.442271042004,66.442271042004,66.72449158399832,66.74066066699743,66.87465583400626,67.02260858399677,67.19368966700858,1,-14.27447508199839,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,49,0.00115443,0.012486589999999997,67.2063607500022,,,,,,,,,67.19379112499882,0.00012450000212993473,67.69956716700108,67.69956716700108,67.99232537500211,67.99493091700424,68.1289820420061,68.27956654199807,68.54516883399629,1,-14.179038332003984,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,50,0.00115443,0.011332159999999997,68.54772562500148,,,,,,,,,68.54529024999647,0.00016604199481662363,69.05109520899714,69.05109520899714,69.33324829200865,69.34919666699716,69.48356845900707,69.63126687500335,69.86966704200313,1,-14.206786791008199,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,51,0.00115443,0.011332159999999997,69.88208654199843,,,,,,,,,69.869784584007,0.00014091699267737567,70.37550741700397,70.37550741700397,70.66802983400703,70.67042300000321,70.81856341700768,70.95536641700892,71.22112645900052,1,-14.190399665996665,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
